"player","salary","season_end","season_start","team","team_name"
"Greg Ostertag",8666666,2004,2003,"UTA","Utah Jazz"
"Glen Rice",6815000,2004,2003,"UTA","Utah Jazz"
"Keon Clark",5000600,2004,2003,"UTA","Utah Jazz"
"Matt Harpring",4290000,2004,2003,"UTA","Utah Jazz"
"DeShawn Stevenson",1616087,2004,2003,"UTA","Utah Jazz"
"Jarron Collins",1250000,2004,2003,"UTA","Utah Jazz"
"Curtis Borchardt",1187240,2004,2003,"UTA","Utah Jazz"
"Sasha Pavlovic",1107960,2004,2003,"UTA","Utah Jazz"
"Andrei Kirilenko",955800,2004,2003,"UTA","Utah Jazz"
"Carlos Arroyo",800000,2004,2003,"UTA","Utah Jazz"
"Raja Bell",688679,2004,2003,"UTA","Utah Jazz"
"Michael Ruffin",663679,2004,2003,"UTA","Utah Jazz"
"Raul Lopez",621520,2004,2003,"UTA","Utah Jazz"
"Ben Handlogten",366931,2004,2003,"UTA","Utah Jazz"
"Mo Williams",366931,2004,2003,"UTA","Utah Jazz"
"Paul Grant",350581,2004,2003,"UTA","Utah Jazz"
"Carlos Boozer",10967500,2005,2004,"UTA","Utah Jazz"
"Mehmet Okur",7500000,2005,2004,"UTA","Utah Jazz"
"Matt Harpring",4690000,2005,2004,"UTA","Utah Jazz"
"Carlos Arroyo",4000000,2005,2004,"UTA","Utah Jazz"
"Gordan Giricek",4000000,2005,2004,"UTA","Utah Jazz"
"Jarron Collins",1700000,2005,2004,"UTA","Utah Jazz"
"Andrei Kirilenko",1671694,2005,2004,"UTA","Utah Jazz"
"Kris Humphries",1481400,2005,2004,"UTA","Utah Jazz"
"Kirk Snyder",1336920,2005,2004,"UTA","Utah Jazz"
"Raja Bell",1320000,2005,2004,"UTA","Utah Jazz"
"Curtis Borchardt",1280880,2005,2004,"UTA","Utah Jazz"
"Howard Eisley",1100000,2005,2004,"UTA","Utah Jazz"
"Raul Lopez",997320,2005,2004,"UTA","Utah Jazz"
"Keith McLeod",750000,2005,2004,"UTA","Utah Jazz"
"Aleksandar Radojevic",720046,2005,2004,"UTA","Utah Jazz"
"Carlos Boozer",11593816,2006,2005,"UTA","Utah Jazz"
"Andrei Kirilenko",10983000,2006,2005,"UTA","Utah Jazz"
"Mehmet Okur",8250000,2006,2005,"UTA","Utah Jazz"
"Matt Harpring",5020000,2006,2005,"UTA","Utah Jazz"
"Greg Ostertag",4400000,2006,2005,"UTA","Utah Jazz"
"Gordan Giricek",4000000,2006,2005,"UTA","Utah Jazz"
"Deron Williams",3487400,2006,2005,"UTA","Utah Jazz"
"Devin Brown",2500000,2006,2005,"UTA","Utah Jazz"
"Jarron Collins",1700000,2006,2005,"UTA","Utah Jazz"
"Kris Humphries",1592400,2006,2005,"UTA","Utah Jazz"
"Milt Palacio",1400000,2006,2005,"UTA","Utah Jazz"
"Keith McLeod",1250000,2006,2005,"UTA","Utah Jazz"
"C.J. Miles",398762,2006,2005,"UTA","Utah Jazz"
"Andre Owens",398762,2006,2005,"UTA","Utah Jazz"
"Robert Whaley",398762,2006,2005,"UTA","Utah Jazz"
"Andrei Kirilenko",13735000,2008,2007,"UTA","Utah Jazz"
"Carlos Boozer",11260483,2008,2007,"UTA","Utah Jazz"
"Mehmet Okur",8500000,2008,2007,"UTA","Utah Jazz"
"Derek Fisher",6373900,2008,2007,"UTA","Utah Jazz"
"Matt Harpring",6000000,2008,2007,"UTA","Utah Jazz"
"Kyle Korver",4400000,2008,2007,"UTA","Utah Jazz"
"Deron Williams",4010640,2008,2007,"UTA","Utah Jazz"
"Jarron Collins",2350000,2008,2007,"UTA","Utah Jazz"
"Jason Hart",2300000,2008,2007,"UTA","Utah Jazz"
"Ronnie Brewer",1715040,2008,2007,"UTA","Utah Jazz"
"Ronnie Price",1100000,2008,2007,"UTA","Utah Jazz"
"Morris Almond",1005960,2008,2007,"UTA","Utah Jazz"
"C.J. Miles",770610,2008,2007,"UTA","Utah Jazz"
"Kyrylo Fesenko",750000,2008,2007,"UTA","Utah Jazz"
"Paul Millsap",687456,2008,2007,"UTA","Utah Jazz"
"Andrei Kirilenko",15106000,2009,2008,"UTA","Utah Jazz"
"Carlos Boozer",11593817,2009,2008,"UTA","Utah Jazz"
"Mehmet Okur",8500000,2009,2008,"UTA","Utah Jazz"
"Matt Harpring",6000000,2009,2008,"UTA","Utah Jazz"
"Deron Williams",5069449,2009,2008,"UTA","Utah Jazz"
"Kyle Korver",4956818,2009,2008,"UTA","Utah Jazz"
"C.J. Miles",3700000,2009,2008,"UTA","Utah Jazz"
"Jarron Collins",2074302,2009,2008,"UTA","Utah Jazz"
"Brevin Knight",2000000,2009,2008,"UTA","Utah Jazz"
"Ronnie Brewer",1834680,2009,2008,"UTA","Utah Jazz"
"Ronnie Price",1188000,2009,2008,"UTA","Utah Jazz"
"Kosta Koufos",1129320,2009,2008,"UTA","Utah Jazz"
"Morris Almond",1081440,2009,2008,"UTA","Utah Jazz"
"Kyrylo Fesenko",810000,2009,2008,"UTA","Utah Jazz"
"Paul Millsap",797581,2009,2008,"UTA","Utah Jazz"
"Andrei Kirilenko",16452000,2010,2009,"UTA","Utah Jazz"
"Carlos Boozer",13520500,2010,2009,"UTA","Utah Jazz"
"Deron Williams",12323900,2010,2009,"UTA","Utah Jazz"
"Mehmet Okur",9000000,2010,2009,"UTA","Utah Jazz"
"Paul Millsap",7692932,2010,2009,"UTA","Utah Jazz"
"Kyle Korver",5155115,2010,2009,"UTA","Utah Jazz"
"C.J. Miles",3700000,2010,2009,"UTA","Utah Jazz"
"Ronnie Price",1250000,2010,2009,"UTA","Utah Jazz"
"Kosta Koufos",1214040,2010,2009,"UTA","Utah Jazz"
"Kyrylo Fesenko",870000,2010,2009,"UTA","Utah Jazz"
"Wesley Matthews",457588,2010,2009,"UTA","Utah Jazz"
"Sundiata Gaines",269169,2010,2009,"UTA","Utah Jazz"
"Andrei Kirilenko",17823000,2011,2010,"UTA","Utah Jazz"
"Al Jefferson",13000000,2011,2010,"UTA","Utah Jazz"
"Mehmet Okur",9945000,2011,2010,"UTA","Utah Jazz"
"Devin Harris",8981000,2011,2010,"UTA","Utah Jazz"
"Paul Millsap",7600000,2011,2010,"UTA","Utah Jazz"
"Derrick Favors",4133280,2011,2010,"UTA","Utah Jazz"
"C.J. Miles",3700000,2011,2010,"UTA","Utah Jazz"
"Raja Bell",3000000,2011,2010,"UTA","Utah Jazz"
"Gordon Hayward",2356320,2011,2010,"UTA","Utah Jazz"
"Ronnie Price",1380000,2011,2010,"UTA","Utah Jazz"
"Earl Watson",1229255,2011,2010,"UTA","Utah Jazz"
"Francisco Elson",1146337,2011,2010,"UTA","Utah Jazz"
"Kyrylo Fesenko",1087500,2011,2010,"UTA","Utah Jazz"
"Jeremy Evans",473604,2011,2010,"UTA","Utah Jazz"
"Al Jefferson",14000000,2012,2011,"UTA","Utah Jazz"
"Devin Harris",9319000,2012,2011,"UTA","Utah Jazz"
"Paul Millsap",8103435,2012,2011,"UTA","Utah Jazz"
"Derrick Favors",4443360,2012,2011,"UTA","Utah Jazz"
"Enes Kanter",4133280,2012,2011,"UTA","Utah Jazz"
"C.J. Miles",3700000,2012,2011,"UTA","Utah Jazz"
"Raja Bell",3240000,2012,2011,"UTA","Utah Jazz"
"Gordon Hayward",2532960,2012,2011,"UTA","Utah Jazz"
"Josh Howard",2150000,2012,2011,"UTA","Utah Jazz"
"Alec Burks",2020200,2012,2011,"UTA","Utah Jazz"
"Earl Watson",2000000,2012,2011,"UTA","Utah Jazz"
"Jeremy Evans",762195,2012,2011,"UTA","Utah Jazz"
"DeMarre Carroll",544331,2012,2011,"UTA","Utah Jazz"
"Al Jefferson",15000000,2013,2012,"UTA","Utah Jazz"
"Paul Millsap",8603633,2013,2012,"UTA","Utah Jazz"
"Mo Williams",8500000,2013,2012,"UTA","Utah Jazz"
"Marvin Williams",8287500,2013,2012,"UTA","Utah Jazz"
"Derrick Favors",4753320,2013,2012,"UTA","Utah Jazz"
"Enes Kanter",4443360,2013,2012,"UTA","Utah Jazz"
"Raja Bell",3480000,2013,2012,"UTA","Utah Jazz"
"Gordon Hayward",2709720,2013,2012,"UTA","Utah Jazz"
"Randy Foye",2500000,2013,2012,"UTA","Utah Jazz"
"Alec Burks",2171640,2013,2012,"UTA","Utah Jazz"
"Earl Watson",2000000,2013,2012,"UTA","Utah Jazz"
"Jeremy Evans",1794872,2013,2012,"UTA","Utah Jazz"
"Kevin Murphy",473604,2013,2012,"UTA","Utah Jazz"
"Richard Jefferson",11046000,2014,2013,"UTA","Utah Jazz"
"Andris Biedrins",9000000,2014,2013,"UTA","Utah Jazz"
"Marvin Williams",7500000,2014,2013,"UTA","Utah Jazz"
"Derrick Favors",6008196,2014,2013,"UTA","Utah Jazz"
"Enes Kanter",4505280,2014,2013,"UTA","Utah Jazz"
"Brandon Rush",4000000,2014,2013,"UTA","Utah Jazz"
"Gordon Hayward",3452183,2014,2013,"UTA","Utah Jazz"
"Trey Burke",2438760,2014,2013,"UTA","Utah Jazz"
"Alec Burks",2202000,2014,2013,"UTA","Utah Jazz"
"Jeremy Evans",1660257,2014,2013,"UTA","Utah Jazz"
"John Lucas",1600000,2014,2013,"UTA","Utah Jazz"
"Rudy Gobert",1078800,2014,2013,"UTA","Utah Jazz"
"Gordon Hayward",14746000,2015,2014,"UTA","Utah Jazz"
"Derrick Favors",12833333,2015,2014,"UTA","Utah Jazz"
"Kendrick Perkins",9654342,2015,2014,"UTA","Utah Jazz"
"Trevor Booker",5000000,2015,2014,"UTA","Utah Jazz"
"Dante Exum",3615000,2015,2014,"UTA","Utah Jazz"
"Alec Burks",3034356,2015,2014,"UTA","Utah Jazz"
"Trey Burke",2548560,2015,2014,"UTA","Utah Jazz"
"Jeremy Evans",1794871,2015,2014,"UTA","Utah Jazz"
"Rodney Hood",1290360,2015,2014,"UTA","Utah Jazz"
"Rudy Gobert",1127400,2015,2014,"UTA","Utah Jazz"
"Carrick Felix",816482,2015,2014,"UTA","Utah Jazz"
"Grant Jerrett",816481,2015,2014,"UTA","Utah Jazz"
"Joe Ingles",507336,2015,2014,"UTA","Utah Jazz"
"Toure\' Murry",250000,2015,2014,"UTA","Utah Jazz"
"Elijah Millsap",241731,2015,2014,"UTA","Utah Jazz"
"Jack Cooley",187357,2015,2014,"UTA","Utah Jazz"
"Chris Johnson",166897,2015,2014,"UTA","Utah Jazz"
"Bryce Cotton",152200,2015,2014,"UTA","Utah Jazz"
"Dee Bost",65000,2015,2014,"UTA","Utah Jazz"
"Dee Bost",65000,2015,2014,"UTA","Utah Jazz"
"Kevin Murphy",65000,2015,2014,"UTA","Utah Jazz"
"Elliot Williams",53838,2015,2014,"UTA","Utah Jazz"
"Jerrelle Benimon",29843,2015,2014,"UTA","Utah Jazz"
"Gordon Hayward",15409570,2016,2015,"UTA","Utah Jazz"
"Derrick Favors",11933333,2016,2015,"UTA","Utah Jazz"
"Alec Burks",9213484,2016,2015,"UTA","Utah Jazz"
"Trevor Booker",4775000,2016,2015,"UTA","Utah Jazz"
"Dante Exum",3777720,2016,2015,"UTA","Utah Jazz"
"Tibor Pleiss",3000000,2016,2015,"UTA","Utah Jazz"
"Trey Burke",2658240,2016,2015,"UTA","Utah Jazz"
"Shelvin Mack",2433333,2016,2015,"UTA","Utah Jazz"
"Joe Ingles",2250000,2016,2015,"UTA","Utah Jazz"
"Trey Lyles",2239800,2016,2015,"UTA","Utah Jazz"
"Rodney Hood",1348440,2016,2015,"UTA","Utah Jazz"
"Rudy Gobert",1175880,2016,2015,"UTA","Utah Jazz"
"Raul Neto",1000000,2016,2015,"UTA","Utah Jazz"
"Chris Johnson",981348,2016,2015,"UTA","Utah Jazz"
"Jeff Withey",947276,2016,2015,"UTA","Utah Jazz"
"Grant Jerrett",947276,2016,2015,"UTA","Utah Jazz"
"Elijah Millsap",362878,2016,2015,"UTA","Utah Jazz"
"J.J. O\'Brien",105888,2016,2015,"UTA","Utah Jazz"
"Erick Green",99418,2016,2015,"UTA","Utah Jazz"
"Treveon Graham",75000,2016,2015,"UTA","Utah Jazz"
"E.J. Singler",50000,2016,2015,"UTA","Utah Jazz"
"Gordon Hayward",16073140,2017,2016,"UTA","Utah Jazz"
"Derrick Favors",11050000,2017,2016,"UTA","Utah Jazz"
"Joe Johnson",11000000,2017,2016,"UTA","Utah Jazz"
"Alec Burks",10154495,2017,2016,"UTA","Utah Jazz"
"George Hill",8000000,2017,2016,"UTA","Utah Jazz"
"Boris Diaw",7000000,2017,2016,"UTA","Utah Jazz"
"Dante Exum",3940320,2017,2016,"UTA","Utah Jazz"
"Shelvin Mack",2433334,2017,2016,"UTA","Utah Jazz"
"Trey Lyles",2340600,2017,2016,"UTA","Utah Jazz"
"Joe Ingles",2250000,2017,2016,"UTA","Utah Jazz"
"Rudy Gobert",2121288,2017,2016,"UTA","Utah Jazz"
"Rodney Hood",1406520,2017,2016,"UTA","Utah Jazz"
"Jeff Withey",1015696,2017,2016,"UTA","Utah Jazz"
"Raul Neto",937800,2017,2016,"UTA","Utah Jazz"
"Joel Bolomboy",600000,2017,2016,"UTA","Utah Jazz"
"Marcus Paige",125000,2017,2016,"UTA","Utah Jazz"
"Quincy Ford",75000,2017,2016,"UTA","Utah Jazz"
"Henry Sims",75000,2017,2016,"UTA","Utah Jazz"
"Rudy Gobert",21974719,2018,2017,"UTA","Utah Jazz"
"Ricky Rubio",14275000,2018,2017,"UTA","Utah Jazz"
"Joe Ingles",14136364,2018,2017,"UTA","Utah Jazz"
"Derrick Favors",12000000,2018,2017,"UTA","Utah Jazz"
"Alec Burks",10845506,2018,2017,"UTA","Utah Jazz"
"Joe Johnson",10505000,2018,2017,"UTA","Utah Jazz"
"Thabo Sefolosha",5250000,2018,2017,"UTA","Utah Jazz"
"Dante Exum",4992385,2018,2017,"UTA","Utah Jazz"
"Jonas Jerebko",4000000,2018,2017,"UTA","Utah Jazz"
"Ekpe Udoh",3200000,2018,2017,"UTA","Utah Jazz"
"Donovan Mitchell",2621280,2018,2017,"UTA","Utah Jazz"
"Rodney Hood",2386864,2018,2017,"UTA","Utah Jazz"
"Raul Neto",1471382,2018,2017,"UTA","Utah Jazz"
"Tony Bradley",1414920,2018,2017,"UTA","Utah Jazz"
"Joel Bolomboy",1312611,2018,2017,"UTA","Utah Jazz"
"Royce O\'Neale",815615,2018,2017,"UTA","Utah Jazz"
"Pervis Ellison",2300000,1991,1990,"WAS","Washington Wizards"
"Bernard King",1600000,1991,1990,"WAS","Washington Wizards"
"John Williams",1000000,1991,1990,"WAS","Washington Wizards"
"Tom Hammonds",800000,1991,1990,"WAS","Washington Wizards"
"Charles Jones",675000,1991,1990,"WAS","Washington Wizards"
"Darrell Walker",610000,1991,1990,"WAS","Washington Wizards"
"Ledell Eackles",605000,1991,1990,"WAS","Washington Wizards"
"Mark Alarie",500000,1991,1990,"WAS","Washington Wizards"
"Harvey Grant",475000,1991,1990,"WAS","Washington Wizards"
"Byron Irvin",375000,1991,1990,"WAS","Washington Wizards"
"A.J. English",275000,1991,1990,"WAS","Washington Wizards"
"Greg Foster",275000,1991,1990,"WAS","Washington Wizards"
"Haywoode Workman",120000,1991,1990,"WAS","Washington Wizards"
"Bernard King",2525000,1992,1991,"WAS","Washington Wizards"
"Pervis Ellison",2300000,1992,1991,"WAS","Washington Wizards"
"Michael Adams",1309000,1992,1991,"WAS","Washington Wizards"
"John Williams",1100000,1992,1991,"WAS","Washington Wizards"
"Tom Hammonds",825000,1992,1991,"WAS","Washington Wizards"
"Ledell Eackles",780000,1992,1991,"WAS","Washington Wizards"
"Charles Jones",750000,1992,1991,"WAS","Washington Wizards"
"LaBradford Smith",620000,1992,1991,"WAS","Washington Wizards"
"Mark Alarie",550000,1992,1991,"WAS","Washington Wizards"
"Harvey Grant",450000,1992,1991,"WAS","Washington Wizards"
"Greg Foster",339000,1992,1991,"WAS","Washington Wizards"
"A.J. English",325000,1992,1991,"WAS","Washington Wizards"
"David Wingate",250000,1992,1991,"WAS","Washington Wizards"
"Haywoode Workman",250000,1992,1991,"WAS","Washington Wizards"
"Larry Stewart",130000,1992,1991,"WAS","Washington Wizards"
"Andre Turner",130000,1992,1991,"WAS","Washington Wizards"
"Bernard King",2500000,1993,1992,"WAS","Washington Wizards"
"Pervis Ellison",2300000,1993,1992,"WAS","Washington Wizards"
"Rex Chapman",2004000,1993,1992,"WAS","Washington Wizards"
"Harvey Grant",1625000,1993,1992,"WAS","Washington Wizards"
"Michael Adams",1309000,1993,1992,"WAS","Washington Wizards"
"Tom Gugliotta",1250000,1993,1992,"WAS","Washington Wizards"
"William Bedford",925000,1993,1992,"WAS","Washington Wizards"
"Charles Jones",875000,1993,1992,"WAS","Washington Wizards"
"Ledell Eackles",780000,1993,1992,"WAS","Washington Wizards"
"LaBradford Smith",760000,1993,1992,"WAS","Washington Wizards"
"Buck Johnson",550000,1993,1992,"WAS","Washington Wizards"
"Larry Stewart",500000,1993,1992,"WAS","Washington Wizards"
"Don MacLean",463000,1993,1992,"WAS","Washington Wizards"
"Greg Foster",439000,1993,1992,"WAS","Washington Wizards"
"A.J. English",406000,1993,1992,"WAS","Washington Wizards"
"Brent Price",283000,1993,1992,"WAS","Washington Wizards"
"Doug Overton",140000,1993,1992,"WAS","Washington Wizards"
"Andre Turner",140000,1993,1992,"WAS","Washington Wizards"
"Kevin Duckworth",2313000,1994,1993,"WAS","Washington Wizards"
"Pervis Ellison",2300000,1994,1993,"WAS","Washington Wizards"
"Rex Chapman",2004000,1994,1993,"WAS","Washington Wizards"
"Calbert Cheaney",2000000,1994,1993,"WAS","Washington Wizards"
"Tom Gugliotta",1625000,1994,1993,"WAS","Washington Wizards"
"Michael Adams",1309000,1994,1993,"WAS","Washington Wizards"
"LaBradford Smith",940000,1994,1993,"WAS","Washington Wizards"
"Buck Johnson",715000,1994,1993,"WAS","Washington Wizards"
"Don MacLean",601000,1994,1993,"WAS","Washington Wizards"
"Larry Stewart",600000,1994,1993,"WAS","Washington Wizards"
"Gheorghe Muresan",500000,1994,1993,"WAS","Washington Wizards"
"Doug Overton",500000,1994,1993,"WAS","Washington Wizards"
"Kenny Walker",400000,1994,1993,"WAS","Washington Wizards"
"Brent Price",283000,1994,1993,"WAS","Washington Wizards"
"Mitchell Butler",150000,1994,1993,"WAS","Washington Wizards"
"Kevin Duckworth",2612500,1995,1994,"WAS","Washington Wizards"
"Calbert Cheaney",2400000,1995,1994,"WAS","Washington Wizards"
"Scott Skiles",2125000,1995,1994,"WAS","Washington Wizards"
"Chris Webber",2080000,1995,1994,"WAS","Washington Wizards"
"Rex Chapman",2004500,1995,1994,"WAS","Washington Wizards"
"Juwan Howard",1309000,1995,1994,"WAS","Washington Wizards"
"Gheorghe Muresan",1150000,1995,1994,"WAS","Washington Wizards"
"Don MacLean",740000,1995,1994,"WAS","Washington Wizards"
"Larry Stewart",700000,1995,1994,"WAS","Washington Wizards"
"Doug Overton",550000,1995,1994,"WAS","Washington Wizards"
"Mitchell Butler",400000,1995,1994,"WAS","Washington Wizards"
"Brent Price",328750,1995,1994,"WAS","Washington Wizards"
"Jim McIlvaine",200000,1995,1994,"WAS","Washington Wizards"
"Brian Oliver",150000,1995,1994,"WAS","Washington Wizards"
"Anthony Tucker",150000,1995,1994,"WAS","Washington Wizards"
"Kenny Walker",150000,1995,1994,"WAS","Washington Wizards"
"Chris Webber",7000000,1996,1995,"WAS","Washington Wizards"
"Mark Price",3687000,1996,1995,"WAS","Washington Wizards"
"Calbert Cheaney",2800000,1996,1995,"WAS","Washington Wizards"
"Gheorghe Muresan",1963000,1996,1995,"WAS","Washington Wizards"
"Juwan Howard",1702000,1996,1995,"WAS","Washington Wizards"
"Rasheed Wallace",1493000,1996,1995,"WAS","Washington Wizards"
"Robert Pack",1304000,1996,1995,"WAS","Washington Wizards"
"Jim McIlvaine",525000,1996,1995,"WAS","Washington Wizards"
"Mitchell Butler",500000,1996,1995,"WAS","Washington Wizards"
"Bob McCann",300000,1996,1995,"WAS","Washington Wizards"
"Tim Legler",250000,1996,1995,"WAS","Washington Wizards"
"Brent Price",250000,1996,1995,"WAS","Washington Wizards"
"Juwan Howard",9750000,1997,1996,"WAS","Washington Wizards"
"Chris Webber",8000000,1997,1996,"WAS","Washington Wizards"
"Harvey Grant",4111000,1997,1996,"WAS","Washington Wizards"
"Calbert Cheaney",3200000,1997,1996,"WAS","Washington Wizards"
"Rod Strickland",3036000,1997,1996,"WAS","Washington Wizards"
"Gheorghe Muresan",2363000,1997,1996,"WAS","Washington Wizards"
"Tracy Murray",1700000,1997,1996,"WAS","Washington Wizards"
"Lorenzo Williams",940000,1997,1996,"WAS","Washington Wizards"
"Tim Legler",450000,1997,1996,"WAS","Washington Wizards"
"Chris Whitney",400000,1997,1996,"WAS","Washington Wizards"
"Ashraf Amaya",247500,1997,1996,"WAS","Washington Wizards"
"Matt Fish",247500,1997,1996,"WAS","Washington Wizards"
"Jaren Jackson",247500,1997,1996,"WAS","Washington Wizards"
"Ben Wallace",247500,1997,1996,"WAS","Washington Wizards"
"Juwan Howard",11250000,1998,1997,"WAS","Washington Wizards"
"Chris Webber",9000000,1998,1997,"WAS","Washington Wizards"
"Harvey Grant",4671875,1998,1997,"WAS","Washington Wizards"
"Calbert Cheaney",3600000,1998,1997,"WAS","Washington Wizards"
"Rod Strickland",3450000,1998,1997,"WAS","Washington Wizards"
"Tracy Murray",2040000,1998,1997,"WAS","Washington Wizards"
"Gheorghe Muresan",1887500,1998,1997,"WAS","Washington Wizards"
"Chris Whitney",1200000,1998,1997,"WAS","Washington Wizards"
"Lorenzo Williams",1128000,1998,1997,"WAS","Washington Wizards"
"Tim Legler",1105000,1998,1997,"WAS","Washington Wizards"
"Ben Wallace",326700,1998,1997,"WAS","Washington Wizards"
"Terry Davis",272250,1998,1997,"WAS","Washington Wizards"
"Darvin Ham",272250,1998,1997,"WAS","Washington Wizards"
"Jimmy Oliver",272250,1998,1997,"WAS","Washington Wizards"
"God Shammgod",242250,1998,1997,"WAS","Washington Wizards"
"Juwan Howard",13125000,1999,1998,"WAS","Washington Wizards"
"Otis Thorpe",4400000,1999,1998,"WAS","Washington Wizards"
"Calbert Cheaney",4000000,1999,1998,"WAS","Washington Wizards"
"Mitch Richmond",2500000,1999,1998,"WAS","Washington Wizards"
"Tracy Murray",2380000,1999,1998,"WAS","Washington Wizards"
"Terry Davis",1750000,1999,1998,"WAS","Washington Wizards"
"Chris Whitney",1440000,1999,1998,"WAS","Washington Wizards"
"Tim Legler",1320000,1999,1998,"WAS","Washington Wizards"
"Lorenzo Williams",1316000,1999,1998,"WAS","Washington Wizards"
"Ben Wallace",800000,1999,1998,"WAS","Washington Wizards"
"John Coker",350000,1999,1998,"WAS","Washington Wizards"
"Jeff McInnis",350000,1999,1998,"WAS","Washington Wizards"
"Randell Jackson",287500,1999,1998,"WAS","Washington Wizards"
"Juwan Howard",15000000,2000,1999,"WAS","Washington Wizards"
"Mitch Richmond",10000000,2000,1999,"WAS","Washington Wizards"
"Rod Strickland",10000000,2000,1999,"WAS","Washington Wizards"
"Isaac Austin",4819451,2000,1999,"WAS","Washington Wizards"
"Tracy Murray",2720000,2000,1999,"WAS","Washington Wizards"
"Michael Smith",2000000,2000,1999,"WAS","Washington Wizards"
"Richard Hamilton",1836240,2000,1999,"WAS","Washington Wizards"
"Chris Whitney",1680000,2000,1999,"WAS","Washington Wizards"
"Lorenzo Williams",1540000,2000,1999,"WAS","Washington Wizards"
"Aaron Williams",1100000,2000,1999,"WAS","Washington Wizards"
"John Coker",510000,2000,1999,"WAS","Washington Wizards"
"Reggie Jordan",510000,2000,1999,"WAS","Washington Wizards"
"Gerard King",460000,2000,1999,"WAS","Washington Wizards"
"Jahidi White",385000,2000,1999,"WAS","Washington Wizards"
"Calvin Booth",301875,2000,1999,"WAS","Washington Wizards"
"Laron Profit",301875,2000,1999,"WAS","Washington Wizards"
"Jason Lawson",25000,2000,1999,"WAS","Washington Wizards"
"Jonathan Kerner",5000,2000,1999,"WAS","Washington Wizards"
"Juwan Howard",16875000,2001,2000,"WAS","Washington Wizards"
"Mitch Richmond",10000000,2001,2000,"WAS","Washington Wizards"
"Rod Strickland",10000000,2001,2000,"WAS","Washington Wizards"
"Jahidi White",3922000,2001,2000,"WAS","Washington Wizards"
"Tyrone Nesby",2990000,2001,2000,"WAS","Washington Wizards"
"Popeye Jones",2812500,2001,2000,"WAS","Washington Wizards"
"Chris Whitney",2370000,2001,2000,"WAS","Washington Wizards"
"Michael Smith",2200000,2001,2000,"WAS","Washington Wizards"
"Richard Hamilton",1973880,2001,2000,"WAS","Washington Wizards"
"Lorenzo Williams",1750000,2001,2000,"WAS","Washington Wizards"
"Dennis Scott",1200000,2001,2000,"WAS","Washington Wizards"
"Felipe Lopez",831120,2001,2000,"WAS","Washington Wizards"
"Laron Profit",508000,2001,2000,"WAS","Washington Wizards"
"Gerard King",489500,2001,2000,"WAS","Washington Wizards"
"Calvin Booth",423500,2001,2000,"WAS","Washington Wizards"
"Obinna Ekezie",423500,2001,2000,"WAS","Washington Wizards"
"Mike Smith",316969,2001,2000,"WAS","Washington Wizards"
"Mitch Richmond",10000000,2002,2001,"WAS","Washington Wizards"
"Loy Vaught",5222025,2002,2001,"WAS","Washington Wizards"
"Christian Laettner",4500000,2002,2001,"WAS","Washington Wizards"
"Jahidi White",4413375,2002,2001,"WAS","Washington Wizards"
"Rod Strickland",3750000,2002,2001,"WAS","Washington Wizards"
"Kwame Brown",3697440,2002,2001,"WAS","Washington Wizards"
"Tyrone Nesby",3260000,2002,2001,"WAS","Washington Wizards"
"Chris Whitney",2700000,2002,2001,"WAS","Washington Wizards"
"Hubert Davis",2418750,2002,2001,"WAS","Washington Wizards"
"Michael Smith",2400000,2002,2001,"WAS","Washington Wizards"
"Richard Hamilton",2111640,2002,2001,"WAS","Washington Wizards"
"Lorenzo Williams",1880000,2002,2001,"WAS","Washington Wizards"
